"2022-11-17T09:47:57.987Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:02:53.486Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:07:15.867Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:10:26.248Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:11:16.631Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:19:57.432Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:24:25.151Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:26:13.234Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:29:37.782Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:30:06.962Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:30:19.520Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:37:04.058Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:38:06.666Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:38:49.667Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T10:41:11.310Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:05:29.427Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:15:21.886Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:24:18.436Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:25:18.674Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:26:04.655Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:28:28.549Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T11:31:45.244Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-17T23:24:04.953Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-18T04:28:54.251Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:16:42.582Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:23:29.464Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:23:58.930Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:31:29.846Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:31:38.854Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:35:45.521Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T04:55:21.537Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:02:42.260Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:03:25.151Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:06:04.966Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:06:30.199Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:32:30.151Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:48:11.150Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:51:25.029Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:52:58.551Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T05:55:32.488Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:02:40.787Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:03:25.740Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:06:49.061Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:08:18.800Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:09:18.780Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:12:50.890Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:15:13.087Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:15:35.755Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:16:10.114Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:16:49.676Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:19:05.411Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
